ingredient_id,compound_id,concentration,source
spanish-mackerel,1130,0.5,flavordb
spanish-mackerel,644104,0.5,flavordb
pacific-sardine,1130,0.5,flavordb
pacific-sardine,644104,0.5,flavordb
pacific-sardine,247,0.5,flavordb
scup,1130,0.5,flavordb
scup,644104,0.5,flavordb
sea-cucumber,1130,0.5,flavordb
steller-sea-lion,644104,0.5,flavordb
bearded-seal,1130,0.5,flavordb
bearded-seal,644104,0.5,flavordb
bearded-seal,247,0.5,flavordb
bearded-seal,8094,0.5,flavordb
ringed-seal,1130,0.5,flavordb
sea-trout,1130,0.5,flavordb
sea-trout,644104,0.5,flavordb
sesbania-flower,323,0.5,flavordb
sesbania-flower,107971,0.5,flavordb
sesbania-flower,7284,0.5,flavordb
sesbania-flower,10448,0.5,flavordb
sesbania-flower,7150,0.5,flavordb
sesbania-flower,638011,0.5,flavordb
sesbania-flower,11509,0.5,flavordb
sesbania-flower,637566,0.5,flavordb
sesbania-flower,439341,0.5,flavordb
sesbania-flower,33931,0.5,flavordb
sesbania-flower,6072,0.5,flavordb
sesbania-flower,5367719,0.5,flavordb
sesbania-flower,72,0.5,flavordb
sesbania-flower,89594,0.5,flavordb
sesbania-flower,5280863,0.5,flavordb
sesbania-flower,878,0.5,flavordb
sesbania-flower,5281708,0.5,flavordb
sesbania-flower,240,0.5,flavordb
sesbania-flower,244,0.5,flavordb
sesbania-flower,441484,0.5,flavordb
sesbania-flower,1889,0.5,flavordb
sesbania-flower,644104,0.5,flavordb
sesbania-flower,439533,0.5,flavordb
sesbania-flower,6251,0.5,flavordb
sesbania-flower,802,0.5,flavordb
sesbania-flower,4788,0.5,flavordb
sesbania-flower,79803,0.5,flavordb
sesbania-flower,26447,0.5,flavordb
sesbania-flower,6184,0.5,flavordb
sesbania-flower,1549026,0.5,flavordb
sesbania-flower,11128,0.5,flavordb
sesbania-flower,8723,0.5,flavordb
sesbania-flower,5363388,0.5,flavordb
sesbania-flower,338,0.5,flavordb
sesbania-flower,1183,0.5,flavordb
sesbania-flower,5280511,0.5,flavordb
sesbania-flower,5315892,0.5,flavordb
sesbania-flower,15394,0.5,flavordb
sesbania-flower,7858,0.5,flavordb
sesbania-flower,784,0.5,flavordb
sesbania-flower,853433,0.5,flavordb
sesbania-flower,247,0.5,flavordb
sesbania-flower,7654,0.5,flavordb
sesbania-flower,999,0.5,flavordb
sesbania-flower,6561,0.5,flavordb
sesbania-flower,439246,0.5,flavordb
sesbania-flower,643941,0.5,flavordb
sesbania-flower,637511,0.5,flavordb
sesbania-flower,637775,0.5,flavordb
sesbania-flower,9862,0.5,flavordb
sesbania-flower,8452,0.5,flavordb
sesbania-flower,6986,0.5,flavordb
sesbania-flower,18635,0.5,flavordb
sesbania-flower,6054,0.5,flavordb
sesbania-flower,439263,0.5,flavordb
sesbania-flower,1110,0.5,flavordb
sesbania-flower,454,0.5,flavordb
sesbania-flower,5284639,0.5,flavordb
sesbania-flower,5280443,0.5,flavordb
sesbania-flower,998,0.5,flavordb
sesbania-flower,768,0.5,flavordb
sesbania-flower,2345,0.5,flavordb
sesbania-flower,5318042,0.5,flavordb
sesbania-flower,5284503,0.5,flavordb
sesbania-flower,1130,0.5,flavordb
sesbania-flower,107,0.5,flavordb
sesbania-flower,8857,0.5,flavordb
sesbania-flower,31260,0.5,flavordb
sesbania-flower,527,0.5,flavordb
sesbania-flower,5365811,0.5,flavordb
sesbania-flower,643779,0.5,flavordb
sesbania-flower,61020,0.5,flavordb
sesbania-flower,7288,0.5,flavordb
sesbania-flower,10393,0.5,flavordb
sesbania-flower,7847,0.5,flavordb
sesbania-flower,441005,0.5,flavordb
sesbania-flower,798,0.5,flavordb
sesbania-flower,6050,0.5,flavordb
sesbania-flower,8130,0.5,flavordb
sesbania-flower,13144,0.5,flavordb
sesbania-flower,180,0.5,flavordb
sesbania-flower,6569,0.5,flavordb
sesbania-flower,650,0.5,flavordb
sesbania-flower,61503,0.5,flavordb
sesbania-flower,638278,0.5,flavordb
sesbania-flower,126,0.5,flavordb
sesbania-flower,444539,0.5,flavordb
sesbania-flower,5280598,0.5,flavordb
sesbania-flower,5280445,0.5,flavordb
sesbania-flower,8768,0.5,flavordb
sesbania-flower,637542,0.5,flavordb
sesbania-flower,11552,0.5,flavordb
sesbania-flower,445070,0.5,flavordb
american-shad,1130,0.5,flavordb
american-shad,644104,0.5,flavordb
shark,1130,0.5,flavordb
shark,644104,0.5,flavordb
sheefish,1130,0.5,flavordb
sheefish,644104,0.5,flavordb
sheefish,247,0.5,flavordb
sheefish,8094,0.5,flavordb
sheepshead,1130,0.5,flavordb
sheepshead,644104,0.5,flavordb
hedge-mustard,323,0.5,flavordb
hedge-mustard,107971,0.5,flavordb
hedge-mustard,7284,0.5,flavordb
hedge-mustard,10448,0.5,flavordb
hedge-mustard,7150,0.5,flavordb
hedge-mustard,638011,0.5,flavordb
hedge-mustard,11509,0.5,flavordb
hedge-mustard,637566,0.5,flavordb
hedge-mustard,439341,0.5,flavordb
hedge-mustard,33931,0.5,flavordb
hedge-mustard,6072,0.5,flavordb
hedge-mustard,5367719,0.5,flavordb
hedge-mustard,72,0.5,flavordb
hedge-mustard,89594,0.5,flavordb
hedge-mustard,5280863,0.5,flavordb
hedge-mustard,878,0.5,flavordb
hedge-mustard,5281708,0.5,flavordb
hedge-mustard,240,0.5,flavordb
hedge-mustard,244,0.5,flavordb
hedge-mustard,441484,0.5,flavordb
hedge-mustard,1889,0.5,flavordb
hedge-mustard,644104,0.5,flavordb
hedge-mustard,439533,0.5,flavordb
hedge-mustard,6251,0.5,flavordb
hedge-mustard,802,0.5,flavordb
hedge-mustard,4788,0.5,flavordb
hedge-mustard,79803,0.5,flavordb
hedge-mustard,26447,0.5,flavordb
hedge-mustard,6184,0.5,flavordb
hedge-mustard,1549026,0.5,flavordb
hedge-mustard,11128,0.5,flavordb
hedge-mustard,8723,0.5,flavordb
hedge-mustard,5363388,0.5,flavordb
hedge-mustard,338,0.5,flavordb
hedge-mustard,1183,0.5,flavordb
hedge-mustard,5280511,0.5,flavordb
hedge-mustard,5315892,0.5,flavordb
hedge-mustard,15394,0.5,flavordb
hedge-mustard,7858,0.5,flavordb
hedge-mustard,784,0.5,flavordb
hedge-mustard,853433,0.5,flavordb
hedge-mustard,247,0.5,flavordb
hedge-mustard,7654,0.5,flavordb
hedge-mustard,999,0.5,flavordb
hedge-mustard,6561,0.5,flavordb
hedge-mustard,439246,0.5,flavordb
hedge-mustard,643941,0.5,flavordb
hedge-mustard,637511,0.5,flavordb
hedge-mustard,637775,0.5,flavordb
hedge-mustard,9862,0.5,flavordb
hedge-mustard,8452,0.5,flavordb
hedge-mustard,6986,0.5,flavordb
hedge-mustard,18635,0.5,flavordb
hedge-mustard,6054,0.5,flavordb
hedge-mustard,439263,0.5,flavordb
hedge-mustard,1110,0.5,flavordb
hedge-mustard,454,0.5,flavordb
hedge-mustard,5284639,0.5,flavordb
hedge-mustard,5280443,0.5,flavordb
hedge-mustard,998,0.5,flavordb
hedge-mustard,768,0.5,flavordb
hedge-mustard,2345,0.5,flavordb
hedge-mustard,5318042,0.5,flavordb
hedge-mustard,5284503,0.5,flavordb
hedge-mustard,1130,0.5,flavordb
hedge-mustard,107,0.5,flavordb
hedge-mustard,8857,0.5,flavordb
hedge-mustard,31260,0.5,flavordb
hedge-mustard,527,0.5,flavordb
hedge-mustard,5365811,0.5,flavordb
hedge-mustard,643779,0.5,flavordb
hedge-mustard,61020,0.5,flavordb
hedge-mustard,7288,0.5,flavordb
hedge-mustard,10393,0.5,flavordb
hedge-mustard,7847,0.5,flavordb
hedge-mustard,441005,0.5,flavordb
hedge-mustard,798,0.5,flavordb
hedge-mustard,6050,0.5,flavordb
hedge-mustard,8130,0.5,flavordb
hedge-mustard,13144,0.5,flavordb
hedge-mustard,180,0.5,flavordb
hedge-mustard,6569,0.5,flavordb
hedge-mustard,650,0.5,flavordb
hedge-mustard,61503,0.5,flavordb
hedge-mustard,638278,0.5,flavordb
hedge-mustard,126,0.5,flavordb
hedge-mustard,444539,0.5,flavordb
hedge-mustard,5280598,0.5,flavordb
hedge-mustard,5280445,0.5,flavordb
hedge-mustard,8768,0.5,flavordb
hedge-mustard,637542,0.5,flavordb
hedge-mustard,11552,0.5,flavordb
hedge-mustard,445070,0.5,flavordb
snapper,1130,0.5,flavordb
snapper,644104,0.5,flavordb
spelt,323,0.5,flavordb
spelt,107971,0.5,flavordb
spelt,7284,0.5,flavordb
spelt,10448,0.5,flavordb
spelt,7150,0.5,flavordb
spelt,638011,0.5,flavordb
spelt,11509,0.5,flavordb
spelt,637566,0.5,flavordb
spelt,439341,0.5,flavordb
spelt,33931,0.5,flavordb
spelt,6072,0.5,flavordb
spelt,5367719,0.5,flavordb
spelt,72,0.5,flavordb
spelt,89594,0.5,flavordb
spelt,5280863,0.5,flavordb
spelt,878,0.5,flavordb
spelt,5281708,0.5,flavordb
spelt,240,0.5,flavordb
spelt,244,0.5,flavordb
spelt,441484,0.5,flavordb
spelt,1889,0.5,flavordb
spelt,644104,0.5,flavordb
spelt,439533,0.5,flavordb
spelt,6251,0.5,flavordb
spelt,802,0.5,flavordb
spelt,4788,0.5,flavordb
spelt,79803,0.5,flavordb
spelt,26447,0.5,flavordb
spelt,6184,0.5,flavordb
spelt,1549026,0.5,flavordb
spelt,11128,0.5,flavordb
spelt,8723,0.5,flavordb
spelt,5363388,0.5,flavordb
spelt,8094,0.5,flavordb
spelt,338,0.5,flavordb
spelt,1183,0.5,flavordb
spelt,5280511,0.5,flavordb
spelt,5315892,0.5,flavordb
spelt,15394,0.5,flavordb
spelt,7858,0.5,flavordb
spelt,784,0.5,flavordb
spelt,853433,0.5,flavordb
spelt,247,0.5,flavordb
spelt,7654,0.5,flavordb
spelt,999,0.5,flavordb
spelt,6561,0.5,flavordb
spelt,439246,0.5,flavordb
spelt,643941,0.5,flavordb
spelt,637511,0.5,flavordb
spelt,637775,0.5,flavordb
spelt,9862,0.5,flavordb
spelt,8452,0.5,flavordb
spelt,6986,0.5,flavordb
spelt,18635,0.5,flavordb
spelt,6054,0.5,flavordb
spelt,439263,0.5,flavordb
spelt,1110,0.5,flavordb
spelt,454,0.5,flavordb
spelt,5284639,0.5,flavordb
spelt,5280443,0.5,flavordb
spelt,998,0.5,flavordb
spelt,768,0.5,flavordb
spelt,2345,0.5,flavordb
spelt,5318042,0.5,flavordb
spelt,5284503,0.5,flavordb
spelt,1130,0.5,flavordb
spelt,107,0.5,flavordb
spelt,8857,0.5,flavordb
spelt,31260,0.5,flavordb
spelt,527,0.5,flavordb
spelt,5365811,0.5,flavordb
spelt,643779,0.5,flavordb
spelt,61020,0.5,flavordb
spelt,7288,0.5,flavordb
spelt,10393,0.5,flavordb
spelt,7847,0.5,flavordb
spelt,441005,0.5,flavordb
spelt,798,0.5,flavordb
spelt,6050,0.5,flavordb
spelt,8130,0.5,flavordb
spelt,13144,0.5,flavordb
spelt,180,0.5,flavordb
spelt,6569,0.5,flavordb
spelt,650,0.5,flavordb
spelt,61503,0.5,flavordb
spelt,638278,0.5,flavordb
spelt,126,0.5,flavordb
spelt,444539,0.5,flavordb
spelt,5280598,0.5,flavordb
spelt,5280445,0.5,flavordb
spelt,8768,0.5,flavordb
spelt,637542,0.5,flavordb
spelt,11552,0.5,flavordb
spelt,445070,0.5,flavordb
spirulina,323,0.5,flavordb
spirulina,107971,0.5,flavordb
spirulina,7284,0.5,flavordb
spirulina,10448,0.5,flavordb
spirulina,7150,0.5,flavordb
spirulina,638011,0.5,flavordb
spirulina,11509,0.5,flavordb
spirulina,637566,0.5,flavordb
spirulina,439341,0.5,flavordb
spirulina,33931,0.5,flavordb
spirulina,6072,0.5,flavordb
spirulina,5367719,0.5,flavordb
spirulina,72,0.5,flavordb
spirulina,89594,0.5,flavordb
spirulina,5280863,0.5,flavordb
spirulina,878,0.5,flavordb
spirulina,5281708,0.5,flavordb
spirulina,240,0.5,flavordb
spirulina,244,0.5,flavordb
spirulina,441484,0.5,flavordb
spirulina,1889,0.5,flavordb
spirulina,644104,0.5,flavordb
spirulina,439533,0.5,flavordb
spirulina,6251,0.5,flavordb
spirulina,802,0.5,flavordb
spirulina,4788,0.5,flavordb
spirulina,79803,0.5,flavordb
spirulina,26447,0.5,flavordb
spirulina,6184,0.5,flavordb
spirulina,1549026,0.5,flavordb
spirulina,11128,0.5,flavordb
spirulina,8723,0.5,flavordb
spirulina,5363388,0.5,flavordb
spirulina,338,0.5,flavordb
spirulina,1183,0.5,flavordb
spirulina,5280511,0.5,flavordb
spirulina,5315892,0.5,flavordb
spirulina,15394,0.5,flavordb
spirulina,7858,0.5,flavordb
spirulina,784,0.5,flavordb
spirulina,853433,0.5,flavordb
spirulina,247,0.5,flavordb
spirulina,7654,0.5,flavordb
spirulina,999,0.5,flavordb
spirulina,6561,0.5,flavordb
spirulina,439246,0.5,flavordb
spirulina,643941,0.5,flavordb
spirulina,637511,0.5,flavordb
spirulina,637775,0.5,flavordb
spirulina,9862,0.5,flavordb
spirulina,8452,0.5,flavordb
spirulina,6986,0.5,flavordb
spirulina,18635,0.5,flavordb
spirulina,6054,0.5,flavordb
spirulina,439263,0.5,flavordb
spirulina,1110,0.5,flavordb
spirulina,454,0.5,flavordb
spirulina,5284639,0.5,flavordb
spirulina,5280443,0.5,flavordb
spirulina,998,0.5,flavordb
spirulina,768,0.5,flavordb
spirulina,2345,0.5,flavordb
spirulina,5318042,0.5,flavordb
spirulina,5284503,0.5,flavordb
spirulina,1130,0.5,flavordb
spirulina,107,0.5,flavordb
spirulina,8857,0.5,flavordb
spirulina,31260,0.5,flavordb
spirulina,527,0.5,flavordb
spirulina,5365811,0.5,flavordb
spirulina,643779,0.5,flavordb
spirulina,61020,0.5,flavordb
spirulina,7288,0.5,flavordb
spirulina,10393,0.5,flavordb
spirulina,7847,0.5,flavordb
spirulina,441005,0.5,flavordb
spirulina,798,0.5,flavordb
spirulina,6050,0.5,flavordb
spirulina,8130,0.5,flavordb
spirulina,13144,0.5,flavordb
spirulina,180,0.5,flavordb
spirulina,6569,0.5,flavordb
spirulina,650,0.5,flavordb
spirulina,61503,0.5,flavordb
spirulina,638278,0.5,flavordb
spirulina,126,0.5,flavordb
spirulina,444539,0.5,flavordb
spirulina,5280598,0.5,flavordb
spirulina,5280445,0.5,flavordb
spirulina,8768,0.5,flavordb
spirulina,637542,0.5,flavordb
spirulina,11552,0.5,flavordb
spirulina,445070,0.5,flavordb
squab,1130,0.5,flavordb
squab,6202,0.5,flavordb
squab,644104,0.5,flavordb
squab,8094,0.5,flavordb
squirrel,1130,0.5,flavordb
squirrel,644104,0.5,flavordb
squirrel,247,0.5,flavordb
greater-sturgeon,1130,0.5,flavordb
greater-sturgeon,644104,0.5,flavordb
white-sucker,1130,0.5,flavordb
white-sucker,644104,0.5,flavordb
pumpkinseed-sunfish,1130,0.5,flavordb
pumpkinseed-sunfish,644104,0.5,flavordb
swordfish,1130,0.5,flavordb
swordfish,644104,0.5,flavordb
swordfish,8094,0.5,flavordb
taro,323,0.5,flavordb
taro,107971,0.5,flavordb
taro,7284,0.5,flavordb
taro,10448,0.5,flavordb
taro,7150,0.5,flavordb
taro,638011,0.5,flavordb
taro,11509,0.5,flavordb
taro,637566,0.5,flavordb
taro,439341,0.5,flavordb
taro,33931,0.5,flavordb
taro,6072,0.5,flavordb
taro,5367719,0.5,flavordb
taro,72,0.5,flavordb
taro,89594,0.5,flavordb
taro,5280863,0.5,flavordb
taro,878,0.5,flavordb
taro,5281708,0.5,flavordb
taro,240,0.5,flavordb
taro,244,0.5,flavordb
taro,441484,0.5,flavordb
taro,1889,0.5,flavordb
taro,644104,0.5,flavordb
taro,439533,0.5,flavordb
taro,6251,0.5,flavordb
taro,802,0.5,flavordb
taro,4788,0.5,flavordb
taro,79803,0.5,flavordb
taro,26447,0.5,flavordb
taro,6184,0.5,flavordb
taro,1549026,0.5,flavordb
taro,11128,0.5,flavordb
taro,8723,0.5,flavordb
taro,5363388,0.5,flavordb
taro,338,0.5,flavordb
taro,1183,0.5,flavordb
taro,5280511,0.5,flavordb
taro,5315892,0.5,flavordb
taro,15394,0.5,flavordb
taro,7858,0.5,flavordb
taro,784,0.5,flavordb
taro,853433,0.5,flavordb
taro,247,0.5,flavordb
taro,7654,0.5,flavordb
taro,999,0.5,flavordb
taro,6561,0.5,flavordb
taro,439246,0.5,flavordb
taro,643941,0.5,flavordb
taro,637511,0.5,flavordb
taro,637775,0.5,flavordb
taro,9862,0.5,flavordb
taro,8452,0.5,flavordb
taro,6986,0.5,flavordb
taro,18635,0.5,flavordb
taro,6054,0.5,flavordb
taro,439263,0.5,flavordb
taro,1110,0.5,flavordb
taro,454,0.5,flavordb
taro,5284639,0.5,flavordb
taro,5280443,0.5,flavordb
taro,998,0.5,flavordb
taro,768,0.5,flavordb
taro,2345,0.5,flavordb
taro,5318042,0.5,flavordb
taro,5284503,0.5,flavordb
taro,1130,0.5,flavordb
taro,107,0.5,flavordb
taro,8857,0.5,flavordb
taro,31260,0.5,flavordb
taro,527,0.5,flavordb
taro,5365811,0.5,flavordb
taro,643779,0.5,flavordb
taro,61020,0.5,flavordb
taro,7288,0.5,flavordb
taro,10393,0.5,flavordb
taro,7847,0.5,flavordb
taro,441005,0.5,flavordb
taro,798,0.5,flavordb
taro,6050,0.5,flavordb
taro,8130,0.5,flavordb
taro,13144,0.5,flavordb
taro,180,0.5,flavordb
taro,6569,0.5,flavordb
taro,650,0.5,flavordb
taro,61503,0.5,flavordb
taro,638278,0.5,flavordb
taro,126,0.5,flavordb
taro,444539,0.5,flavordb
taro,5280598,0.5,flavordb
taro,5280445,0.5,flavordb
taro,8768,0.5,flavordb
taro,637542,0.5,flavordb
taro,11552,0.5,flavordb
taro,445070,0.5,flavordb
teff,323,0.5,flavordb
teff,107971,0.5,flavordb
teff,7284,0.5,flavordb
teff,10448,0.5,flavordb
teff,7150,0.5,flavordb
teff,638011,0.5,flavordb
teff,11509,0.5,flavordb
teff,637566,0.5,flavordb
teff,439341,0.5,flavordb
teff,33931,0.5,flavordb
teff,6072,0.5,flavordb
teff,5367719,0.5,flavordb
teff,72,0.5,flavordb
teff,89594,0.5,flavordb
teff,5280863,0.5,flavordb
teff,878,0.5,flavordb
teff,5281708,0.5,flavordb
teff,240,0.5,flavordb
teff,244,0.5,flavordb
teff,441484,0.5,flavordb
teff,1889,0.5,flavordb
teff,644104,0.5,flavordb
teff,439533,0.5,flavordb
teff,6251,0.5,flavordb
teff,802,0.5,flavordb
teff,4788,0.5,flavordb
teff,79803,0.5,flavordb
teff,26447,0.5,flavordb
teff,6184,0.5,flavordb
teff,1549026,0.5,flavordb
teff,11128,0.5,flavordb
teff,8723,0.5,flavordb
teff,5363388,0.5,flavordb
teff,8094,0.5,flavordb
teff,338,0.5,flavordb
teff,1183,0.5,flavordb
teff,5280511,0.5,flavordb
teff,5315892,0.5,flavordb
teff,15394,0.5,flavordb
teff,7858,0.5,flavordb
teff,784,0.5,flavordb
teff,853433,0.5,flavordb
teff,247,0.5,flavordb
teff,7654,0.5,flavordb
teff,999,0.5,flavordb
teff,6561,0.5,flavordb
teff,439246,0.5,flavordb
teff,643941,0.5,flavordb
teff,637511,0.5,flavordb
teff,637775,0.5,flavordb
teff,9862,0.5,flavordb
teff,8452,0.5,flavordb
teff,6986,0.5,flavordb
teff,18635,0.5,flavordb
teff,6054,0.5,flavordb
teff,439263,0.5,flavordb
teff,1110,0.5,flavordb
teff,454,0.5,flavordb
teff,5284639,0.5,flavordb
teff,5280443,0.5,flavordb
teff,998,0.5,flavordb
teff,768,0.5,flavordb
teff,2345,0.5,flavordb
teff,5318042,0.5,flavordb
teff,5284503,0.5,flavordb
teff,1130,0.5,flavordb
teff,107,0.5,flavordb
teff,8857,0.5,flavordb
teff,31260,0.5,flavordb
teff,527,0.5,flavordb
teff,5365811,0.5,flavordb
teff,643779,0.5,flavordb
teff,61020,0.5,flavordb
teff,7288,0.5,flavordb
teff,10393,0.5,flavordb
teff,7847,0.5,flavordb
teff,441005,0.5,flavordb
teff,798,0.5,flavordb
teff,6050,0.5,flavordb
teff,8130,0.5,flavordb
teff,13144,0.5,flavordb
teff,180,0.5,flavordb
teff,6569,0.5,flavordb
teff,650,0.5,flavordb
teff,61503,0.5,flavordb
teff,638278,0.5,flavordb
teff,126,0.5,flavordb
teff,444539,0.5,flavordb
teff,5280598,0.5,flavordb
teff,5280445,0.5,flavordb
teff,8768,0.5,flavordb
teff,637542,0.5,flavordb
teff,11552,0.5,flavordb
teff,445070,0.5,flavordb
tilefish,1130,0.5,flavordb
tilefish,644104,0.5,flavordb
mexican-groundcherry,323,0.5,flavordb
mexican-groundcherry,107971,0.5,flavordb
mexican-groundcherry,7284,0.5,flavordb
mexican-groundcherry,10448,0.5,flavordb
mexican-groundcherry,7150,0.5,flavordb
mexican-groundcherry,638011,0.5,flavordb
mexican-groundcherry,11509,0.5,flavordb
mexican-groundcherry,637566,0.5,flavordb
mexican-groundcherry,439341,0.5,flavordb
mexican-groundcherry,33931,0.5,flavordb
mexican-groundcherry,6072,0.5,flavordb
mexican-groundcherry,5367719,0.5,flavordb
mexican-groundcherry,72,0.5,flavordb
mexican-groundcherry,89594,0.5,flavordb
mexican-groundcherry,5280863,0.5,flavordb
mexican-groundcherry,878,0.5,flavordb
mexican-groundcherry,5281708,0.5,flavordb
mexican-groundcherry,240,0.5,flavordb
mexican-groundcherry,244,0.5,flavordb
mexican-groundcherry,441484,0.5,flavordb
mexican-groundcherry,1889,0.5,flavordb
mexican-groundcherry,644104,0.5,flavordb
mexican-groundcherry,439533,0.5,flavordb
mexican-groundcherry,6251,0.5,flavordb
mexican-groundcherry,802,0.5,flavordb
mexican-groundcherry,4788,0.5,flavordb
mexican-groundcherry,79803,0.5,flavordb
mexican-groundcherry,26447,0.5,flavordb
mexican-groundcherry,6184,0.5,flavordb
mexican-groundcherry,1549026,0.5,flavordb
mexican-groundcherry,11128,0.5,flavordb
mexican-groundcherry,8723,0.5,flavordb
mexican-groundcherry,5363388,0.5,flavordb
mexican-groundcherry,338,0.5,flavordb
mexican-groundcherry,1183,0.5,flavordb
mexican-groundcherry,5280511,0.5,flavordb
mexican-groundcherry,5315892,0.5,flavordb
mexican-groundcherry,15394,0.5,flavordb
mexican-groundcherry,7858,0.5,flavordb
mexican-groundcherry,784,0.5,flavordb
mexican-groundcherry,853433,0.5,flavordb
mexican-groundcherry,247,0.5,flavordb
mexican-groundcherry,7654,0.5,flavordb
mexican-groundcherry,999,0.5,flavordb
mexican-groundcherry,6561,0.5,flavordb
mexican-groundcherry,439246,0.5,flavordb
mexican-groundcherry,643941,0.5,flavordb
mexican-groundcherry,637511,0.5,flavordb
mexican-groundcherry,637775,0.5,flavordb
mexican-groundcherry,9862,0.5,flavordb
mexican-groundcherry,8452,0.5,flavordb
mexican-groundcherry,6986,0.5,flavordb
mexican-groundcherry,18635,0.5,flavordb
mexican-groundcherry,6054,0.5,flavordb
mexican-groundcherry,439263,0.5,flavordb
mexican-groundcherry,1110,0.5,flavordb
mexican-groundcherry,454,0.5,flavordb
mexican-groundcherry,5284639,0.5,flavordb
mexican-groundcherry,5280443,0.5,flavordb
mexican-groundcherry,998,0.5,flavordb
mexican-groundcherry,768,0.5,flavordb
mexican-groundcherry,2345,0.5,flavordb
mexican-groundcherry,5318042,0.5,flavordb
mexican-groundcherry,5284503,0.5,flavordb
mexican-groundcherry,1130,0.5,flavordb
mexican-groundcherry,107,0.5,flavordb
mexican-groundcherry,8857,0.5,flavordb
mexican-groundcherry,31260,0.5,flavordb
mexican-groundcherry,527,0.5,flavordb
mexican-groundcherry,5365811,0.5,flavordb
mexican-groundcherry,643779,0.5,flavordb
mexican-groundcherry,61020,0.5,flavordb
mexican-groundcherry,7288,0.5,flavordb
mexican-groundcherry,10393,0.5,flavordb
mexican-groundcherry,7847,0.5,flavordb
mexican-groundcherry,441005,0.5,flavordb
mexican-groundcherry,798,0.5,flavordb
mexican-groundcherry,6050,0.5,flavordb
mexican-groundcherry,8130,0.5,flavordb
mexican-groundcherry,13144,0.5,flavordb
mexican-groundcherry,180,0.5,flavordb
mexican-groundcherry,6569,0.5,flavordb
mexican-groundcherry,650,0.5,flavordb
mexican-groundcherry,61503,0.5,flavordb
mexican-groundcherry,638278,0.5,flavordb
mexican-groundcherry,126,0.5,flavordb
mexican-groundcherry,444539,0.5,flavordb
mexican-groundcherry,5280598,0.5,flavordb
mexican-groundcherry,5280445,0.5,flavordb
mexican-groundcherry,8768,0.5,flavordb
mexican-groundcherry,637542,0.5,flavordb
mexican-groundcherry,11552,0.5,flavordb
mexican-groundcherry,445070,0.5,flavordb
towel-gourd,323,0.5,flavordb
towel-gourd,107971,0.5,flavordb
towel-gourd,7284,0.5,flavordb
towel-gourd,10448,0.5,flavordb
towel-gourd,7150,0.5,flavordb
towel-gourd,638011,0.5,flavordb
towel-gourd,11509,0.5,flavordb
towel-gourd,637566,0.5,flavordb
towel-gourd,439341,0.5,flavordb
towel-gourd,33931,0.5,flavordb
towel-gourd,6072,0.5,flavordb
towel-gourd,5367719,0.5,flavordb
towel-gourd,72,0.5,flavordb
towel-gourd,89594,0.5,flavordb
towel-gourd,5280863,0.5,flavordb
towel-gourd,878,0.5,flavordb
towel-gourd,5281708,0.5,flavordb
towel-gourd,240,0.5,flavordb
towel-gourd,244,0.5,flavordb
towel-gourd,441484,0.5,flavordb
towel-gourd,1889,0.5,flavordb
towel-gourd,644104,0.5,flavordb
towel-gourd,439533,0.5,flavordb
towel-gourd,6251,0.5,flavordb
towel-gourd,802,0.5,flavordb
towel-gourd,4788,0.5,flavordb
towel-gourd,79803,0.5,flavordb
towel-gourd,26447,0.5,flavordb
towel-gourd,6184,0.5,flavordb
towel-gourd,1549026,0.5,flavordb
towel-gourd,11128,0.5,flavordb
towel-gourd,8723,0.5,flavordb
towel-gourd,5363388,0.5,flavordb
towel-gourd,338,0.5,flavordb
towel-gourd,1183,0.5,flavordb
towel-gourd,5280511,0.5,flavordb
towel-gourd,5315892,0.5,flavordb
towel-gourd,15394,0.5,flavordb
towel-gourd,7858,0.5,flavordb
towel-gourd,784,0.5,flavordb
towel-gourd,853433,0.5,flavordb
towel-gourd,247,0.5,flavordb
towel-gourd,7654,0.5,flavordb
towel-gourd,999,0.5,flavordb
towel-gourd,6561,0.5,flavordb
towel-gourd,439246,0.5,flavordb
towel-gourd,643941,0.5,flavordb
towel-gourd,637511,0.5,flavordb
towel-gourd,637775,0.5,flavordb
towel-gourd,9862,0.5,flavordb
towel-gourd,8452,0.5,flavordb
towel-gourd,6986,0.5,flavordb
towel-gourd,18635,0.5,flavordb
towel-gourd,6054,0.5,flavordb
towel-gourd,439263,0.5,flavordb
towel-gourd,1110,0.5,flavordb
towel-gourd,454,0.5,flavordb
towel-gourd,5284639,0.5,flavordb
towel-gourd,5280443,0.5,flavordb
towel-gourd,998,0.5,flavordb
towel-gourd,768,0.5,flavordb
towel-gourd,2345,0.5,flavordb
towel-gourd,5318042,0.5,flavordb
towel-gourd,5284503,0.5,flavordb
towel-gourd,5353545,0.5,flavordb
towel-gourd,1130,0.5,flavordb
towel-gourd,107,0.5,flavordb
towel-gourd,8857,0.5,flavordb
towel-gourd,31260,0.5,flavordb
towel-gourd,527,0.5,flavordb
towel-gourd,5365811,0.5,flavordb
towel-gourd,643779,0.5,flavordb
towel-gourd,61020,0.5,flavordb
towel-gourd,7288,0.5,flavordb
towel-gourd,10393,0.5,flavordb
towel-gourd,7847,0.5,flavordb
towel-gourd,441005,0.5,flavordb
towel-gourd,798,0.5,flavordb
towel-gourd,6050,0.5,flavordb
towel-gourd,8130,0.5,flavordb
towel-gourd,13144,0.5,flavordb
